num,title,link,content
289,"전북은행, 외국인 근로자 금융지원 확대 시행",http://www.jjan.kr/news/articleView.html?idxno=2089981,JB금융지주 전북은행(은행장 임용택)이 서울과 수도권을 중심으로 활발하게 시행해 온 외국인 근로자 금융 지원을 도내까지 확대 시행한다. 이를 위해 전북은행 따뜻한 금융클리닉 전주센터(센터장 정동필)에서는 지난...
290,하나은행 '뉴 하나원큐' 앱 출시…금융서비스 한눈에 본다,http://biz.newdaily.co.kr/site/data/html/2020/08/20/2020082000038.html,"뉴데일리 윤희원 기자 = 하나은행은 종합 금융서비스를 담은 모바일 앱 '뉴 하나원큐'를 출시한다고 20일... 또한 하나금융그룹 관계사들과의 연계를 통해 주식 거래, 보험 진단, 카드 거래 등 다양한 금융거래를 SSO(한 번의..."
291,"우리금융, 디노랩 입주 스타트업 지원 금융IT 교육",http://www.straightnews.co.kr/news/articleView.html?idxno=82085,우리금융그룹이 스타트업(Start-up) 육성 프로그램인 디노랩(Digital Innovation Lab) 입주기업을 대상으로 서울 성수동 통합센터에서 금융IT 교육을 진행했다고 21일 밝혔다. 그동안 혁신적인 아이디어를 보유한 기업이라도...
292,하나은행 '뉴 하나원큐' 앱 출시…금융서비스 한눈에 본다,http://biz.newdaily.co.kr/site/data/html/2020/08/20/2020082000038.html,"뉴데일리 윤희원 기자 = 하나은행은 종합 금융서비스를 담은 모바일 앱 '뉴 하나원큐'를 출시한다고 20일... 또한 하나금융그룹 관계사들과의 연계를 통해 주식 거래, 보험 진단, 카드 거래 등 다양한 금융거래를 SSO(한 번의..."
293,"[뉴스워커_KB금융그룹] 윤종규 회장, 차세대 리더들과 'e-소통라이브' 두 번째...",http://www.newsworker.co.kr/news/articleView.html?idxno=82428,"19일 KB금융그룹 직원들과 'e-소통라이브' 시간을 가지고 있는 KB금융그룹 윤종규 회장 KB금융그룹(회장 윤종규)은 지난?12일에 이어, 19일?CEO와 그룹?MZ세대 직원들이 함께 유튜브 생중계를 통해 격의 없는 대화와..."
294,금융공공기관 신입 직원 채용 일정,http://www.g-enews.com/ko-kr/news/article/news_all/202008210830536123a218188523_1/article.html,"취업포털 인크루트의 21일 공공기관 채용소식에 따르면, 금융감독원은 2021년도 종합직원(5급)을 모집 중이다. 채용분야는 경영학, 법학, 경제학, IT, 통계학, 금융공학, 소비자학 등 각 분야에서 90명 이내로 채용할..."
295,"KB노협 ""KB금융 회장 3연임 반대""",https://zdnet.co.kr/view/?no=20200820134414,"KB금융지주 노동조합협의회(KB노협)가 KB금융지주 유력 차기 회장으로 꼽히는 윤종규 회장의 3연임을 반대한다고 20일 밝혔다. 이날 서울 여의도 KB국민은행 본사 사옥서 열린 기자회견서 KB노협 측은 ""대다수 직원들이..."
296,주택금융공사 공채 시험 본 20대 코로나 확진…같은 시험장에 10명,https://news.joins.com/article/olink/23448133,한국주택금융공사 공채 시험장서 시험을 본 20대가 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받았다. 방역당국은 같은 시험장에서 시험을 본 수험생들을 대상으로 모니터링에 들어갔다. 21일 한국주택금융공사...
297,"신한금융, 네오플럭스 730억에 인수…'혁신금융 날개단다'",http://www.cstimes.com/news/articleView.html?idxno=427269,▲ 조용병 신한금융지주 회장 ?신한금융지주가 두산과 네오플럭스 주식매매계약(SPA)을 체결했다. 신한금융은 네오플럭스 인수를 계기로 혁신금융 생태계 구축 및 역량 강화에도 박차를 가할 수 있게 됐다....
298,"㈜두산, 신한금융에 네오플럭스 매각",http://www.paxetv.com/news/articleView.html?idxno=98521,두산 로고.[자료제공: 두산그룹] ㈜두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고?20일... 이에 앞서 두산중공업은 지난?2일 클럽모우?CC를 하나금융-모아미래도 컨소시엄에?매각하고?채권단 차입금...
299,"IBK기업은행, '소상공인 2차 금융지원 대출' 금리 인하",http://www.inews24.com/view/1292271,"IBK기업은행은 인터넷?모바일뱅킹에서 실행되는 '소상공인 2차 금융지원 대출'의 최고 금리를 기존의 연 3~4... 기업은행은 지난 6월 인터넷?모바일뱅킹에서 소상공인 2차 금융지원 대출의 대출 신청, 보증서 발급, 대출..."
300,금융위 부위원장 “금융회사 신용대출 관리 필요”,http://www.hani.co.kr/arti/economy/finance/958403.html,손병두 금융위원회 부위원장은 19일 최근 증가 폭이 더욱 커진 신용대출에 대해 금융권이 각별히 관리할 필요가 있다고 밝혔다. 손 부위원장은 이날 서울 중구 은행회관에서 열린 금융리스크 대응반 회의에서 이같이...
301,"신한카드, 카자흐 완성차 업체와 MOU…글로벌 자동차금융 확대",http://news.heraldcorp.com/view.php?ud=20200820000232,"자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 신한파이낸스는 신한카드의 첫 해외법인으로, 2014년 11월 설립되어 현재 카자흐스탄 3대 핵심도시인 알마티, 누르술탄, 쉼켄트를 중심으로 자동차 금융, 신용 대출..."
302,"DGB대구은행, SK텔레콤과 금융권 최초 양자보안기술 추진",http://www.ekn.kr/news/article.html?no=518306,"양사는 이번 협약으로 금융권 최초 양자보안 기술의 선제적 적용을 통한 사용자 보안성 강화, 고객... DGB대구은행 관계자는 ""교묘한 기술로 스마트폰에 탑재된 금융 정보를 이용하는 스미싱 공격 등의 개인정보..."
303,"이베스트투자증권-수협은행, 최대 연 10% 제휴 금융 상품 출시",https://www.fetv.co.kr/news/article.html?no=61936,?이베스트투자증권이 오는 31일까지 수협은행·SK플래닛과 손잡고 연 이율 최대 10%의 고금리 제휴 금융 상품을 판매한다고 21일 밝혔다. 이 상품은 SK플래닛의 '시럽 월렛' 혜택금융에서 가입할 수 있는 수협은행의...
304,"與, 부동산 시장 감독에 개인금융 정보 요구 법안 준비",http://www.fnnews.com/news/202008201606356443,"개인 금융자산과 신용정보 등 민감한 개인정보 요구권한도 시장단속 공무원에 부여하는 개정안이 여당에서 추진되고 있다. 허영 더불어민주당 의원은 국토교통부와 부동산 감독 관련 기구에 보험료, 금융자산, 신용정보 등..."
305,금감원·수출입銀 등 금융公기관 '하반기 신입 채용' 본격 시작,https://www.news1.kr/articles/?4032708,"금융감독원, 한국수출입은행, 한국예탁결제원, 예금보험공사, 주택도시보증공사 등 금융공공기관이 하반기 신입 채용을 본격 시작한다. 특히 필기전형의 경우 금융감독원, 수출입은행, 주택도시보증공사와 더불어..."
306,금융권 대상 디도스 공격 발생··· 금보원 “피해 없이 완벽히 대응”,http://www.ddaily.co.kr/news/article.html?no=200447,20~40기가비피에스(Gbps)가량의 공격이 2~3시간 진행됐으나 각 금융사와 금융보안원의 보안 체계로 완벽히 방어해냈다. 디도스 공격은 시스템 장애를 목적으로 대량의 트래픽을 네트워크 또는 서버에 전송하는 방식이다....
307,"하나은행, 종합 금융 서비스 제공 하는 '뉴 하나원큐' 출시",http://www.ddaily.co.kr/news/article.html?no=200346,"?하나은행(은행장 지성규)은 모바일금융 앱 ‘뉴 하나원큐’를 출시하고 평생 이체수수료 면제 등 다양한... 뉴 하나원큐는 하나금융그룹 관계사들과의 연계를 통해 주식 거래, 보험 진단, 카드 거래 등 다양한 금융..."
308,"IBK기업은행, ‘소상공인 2차 금융지원 대출’ 금리 인하",http://news.heraldcorp.com/view.php?ud=20200820000216,"IBK기업은행은 인터넷모바일뱅킹에서 실행되는 ‘소상공인 2차 금융지원 대출’의 최고 금리를 기존의 연 3... 기업은행은 지난 6월 인터넷모바일뱅킹에서 ‘소상공인 2차 금융지원 대출’의 대출 신청, 보증서 발급..."
309,편의점서 데이터도 판다…CU-금융보안원 MOU,http://news.mk.co.kr/newsRead.php?no=855827&year=2020,BGF리테일은 금융보안원과 편의점 데이터 유통 및 활용 혁신을 위한 업무협약을 체결했다고 20일 밝혔다. 이번 협약을 통해 양사는 ▲금융데이터거래소를 통한 데이터 상품 유통 ▲금융-소비유통 융합데이터 상품 발굴 및...
310,"농협상호금융, '다같이(多가치) 동행 예금' 출시",http://www.dailygrid.net/news/articleView.html?idxno=376851,이성희 농협중앙회장은 20일 서울 영등포농협(조합장 이정택)을 찾아 최근 수도권 코로나 확산에 따른 일선 금융창구와 경제사업장(하나로마트)의 코로나 방역상태를 점검하고 농협상호금융에서 출시한 '다같이(多가치)...
311,"두산, 신한금융에 네오플럭스 매각…730억원 규모",http://www.enewstoday.co.kr/news/articleView.html?idxno=1408993,"두산은 20일 신한금융지주와 벤처캐피털 네오플럭스 매각 계약을 체결했다고 밝혔다. 이번 매각은 그룹... 신한금융 측은 ""독립·전문 벤처캐피털을 보유하게 됨으로써 기업 전체 생애주기에 대응할 수 있는 그룹 투자금융..."
312,"금보원, 금융분야 '데이터전문기관' 업무 본격 개시",http://www.kpinews.co.kr/news/articleView.html?idxno=124148,"[사진=금융보안원] ?금융보안원은 데이터(정보집합물) 결합, 개인정보의 익명 처리 적정성 평가 등 데이터전문기관 업무를 본격적으로 개시했다고 21일 밝혔다. 앞서 금보원은 신용정보법 개정에 따라 지난 6일..."
313,"금융보안원·BGF리테일, 금융-유통 데이터 생태계 조성 협력",http://www.datanet.co.kr/news/articleView.html?idxno=149755,"금융데이터거래소(FinDX) 운영기관인 금융보안원(원장 김영기)은 BGF리테일(대표 이건준)과 금융-소비유통 데이터 생태계 조성을 위한 업무협약을 체결했다고 밝혔다. 또한 BGF리테일은 지역, 연령, 시간대, 상품별 매출 등..."
314,"신한카드, 오토금융 해외사업 확대…카자흐 공략",http://www.newstomato.com/ReadNews.aspx?no=991324,자동차 금융 제휴 협약(MOU)을 체결했다고 20일 밝혔다. 신한파이낸스와 아시아오토는 카자흐스탄 비펙 알마티 본부에서 자동차 금융 제휴 협약식을 진행했다고 20일 밝혔다. 사진 왼쪽부터 신한파이낸스 오영교...
315,"우리금융, 스타트업 대상 금융IT 교육…사업연계 실무 도움",http://www.nspna.com/news/?mode=view&newsid=448371,"김빛나 기자, 우리금융그룹은 스타트업 육성 프로그램인 ‘디노랩’ 입주기업을 대상으로 금융IT 교육을 실시했다. 이번 교육은 금융권 현장에서 실제 진행되고 있는 금융IT 기술 정보에 대한 내용으로 스타트업이 금융권..."
316,"두산, 신한금융지주에 네오플럭스 매각",http://www.thebigdata.co.kr/view.php?ud=202008201651125512d0a8833aad_23,"㈜두산은 신한금융지주와 네오플럭스 지분 매각 계약을 체결했다고 20일 밝혔다. 이번 매각은 그룹... 이에 앞서 두산중공업은 지난 2일, 클럽모우 CC를 하나금융-모아미래도 컨소시엄에 매각하고 채권단 차입금 상환을..."
317,"DGB금융그룹, 수재민 성금 2000만원 전달",http://www.etnews.com/20200819000344,"DGB금융그룹(회장 김태오)은 이번 집중호우로 인해 피해를 입은 광주 지역 수재민들을 돕기 위해 19일... 성금은 DGB금융그룹 임직원 급여 1%나눔, 계열사 기부금을 재원으로 마련된 2000만원이다. 이와 함께 대구은행은..."
318,"KT-우리금융, ‘디지털 금융 혁신’ 손잡다",https://www.donga.com/news/article/all/20200819/102560798/1,KT와 우리금융그룹이 전략적 제휴를 맺고 디지털과 금융을 융합한 신사업 개발에 협력하기로 했다. 양사는 19일 서울 중구 우리금융 본사에서 ‘금융의 디지털 전환을 위한 업무협약(MOU)’을 맺었다. 양사는 △인공지능...
319,"금융감독원, 21일 유튜브 채용설명회",http://yna.kr/AKR20200819049900002?did=1195m,금융감독원은 2021년도 신입직원 채용설명회를 오는 21일 온라인으로 개최한다고 밝혔다. 금감원 채용 담당자가 모집 요강 등을 안내하고 올해 입사한 신입직원 4명이 취업 준비 노하우를 전달할 예정이다....
320,"우리금융그룹, '디노랩' 입주 스타트업 대상 금융IT 교육 진행",http://www.thefirstmedia.net/news/articleView.html?idxno=61983,사진=우리금융 우리금융그룹은 스타트업(Start-up) 육성 프로그램인 '디노랩(Digital Innovation Lab)' 입주기업을 대상으로 서울 성수동 통합센터에서 금융IT 교육을 진행했다고 21일 밝혔다. 그동안 혁신적인 아이디어를 보유한...
321,"금융감독원, 21일 유튜브 채용설명회",http://yna.kr/AKR20200819049900002?did=1195m,금융감독원은 2021년도 신입직원 채용설명회를 오는 21일 온라인으로 개최한다고 밝혔다. 금감원 채용 담당자가 모집 요강 등을 안내하고 올해 입사한 신입직원 4명이 취업 준비 노하우를 전달할 예정이다....
322,"우리금융그룹, '디노랩' 입주 스타트업 대상 금융IT 교육 진행",http://www.thefirstmedia.net/news/articleView.html?idxno=61983,사진=우리금융 우리금융그룹은 스타트업(Start-up) 육성 프로그램인 '디노랩(Digital Innovation Lab)' 입주기업을 대상으로 서울 성수동 통합센터에서 금융IT 교육을 진행했다고 21일 밝혔다. 그동안 혁신적인 아이디어를 보유한...
